Brand,Price,Color,Features,Condition,GPU,OS,Storage Type,Hard Drive Capacity,SSD Capacity,Ram Size
10,379.5,19,1,5,4,5,4,69.0,69.0,69.0
2,800.0,19,1,8,4,5,0,256.0,256.0,16.0
1,860.0,2,7,8,4,5,0,69.0,512.0,16.0
1,169.0,0,13,10,0,0,0,512.0,512.0,16.0
4,375.2,0,5,10,0,1,0,32.0,32.0,4.0
1,467.5,19,7,8,1,0,4,69.0,960.0,69.0
2,1019.0,1,10,10,0,0,0,512.0,512.0,8.0
1,180.0,0,8,8,0,0,0,69.0,256.0,8.0
4,40.0,5,3,9,4,1,0,16.0,16.0,2.0
10,93.2,19,1,1,4,5,4,69.0,69.0,69.0
10,637.5,19,1,1,0,5,4,69.0,69.0,69.0
2,295.0,19,9,8,4,0,4,69.0,120.0,69.0
1,400.0,0,13,10,4,0,0,512.0,512.0,16.0
3,218.9,0,6,10,2,0,0,69.0,128.0,4.0
1,200.0,2,8,8,0,5,2,1.0,1.0,8.0
3,200.0,19,5,8,4,5,0,256.0,256.0,8.0
3,90.0,2,1,8,2,1,1,64.0,64.0,4.0
2,175.0,19,2,8,4,0,0,256.0,256.0,16.0
4,98.25,19,1,1,4,5,4,69.0,69.0,69.0
10,288.2,19,1,6,4,5,4,69.0,69.0,69.0
10,130.6,19,1,1,4,5,4,69.0,69.0,69.0
1,314.2,0,7,8,0,0,4,69.0,120.0,69.0
10,10.88,19,1,8,4,5,4,69.0,69.0,69.0
10,85.44,19,1,1,4,5,4,69.0,69.0,69.0
10,112.25,19,1,1,4,5,4,69.0,69.0,69.0
1,403.0,0,7,8,1,0,4,69.0,480.0,69.0
1,234.8,0,2,8,0,0,4,69.0,500.0,8.0
10,79.0,19,1,1,4,5,4,69.0,69.0,69.0
10,426.5,19,1,8,0,5,4,69.0,69.0,69.0
1,375.8,19,9,8,0,0,0,69.0,360.0,69.0
1,57.94,19,1,1,4,5,4,69.0,69.0,69.0
10,204.2,0,1,10,0,5,4,69.0,69.0,69.0
10,227.8,0,1,7,0,5,4,69.0,69.0,69.0
10,10.95,19,1,8,4,5,4,69.0,69.0,69.0
10,76.7,19,1,1,4,5,4,69.0,69.0,69.0
2,574.5,19,8,8,0,0,2,400.0,128.0,69.0
7,93.9,19,1,1,4,5,4,69.0,69.0,69.0
10,8.7,19,1,8,4,5,4,69.0,69.0,69.0
10,9.79,19,1,8,4,5,4,69.0,69.0,69.0
10,103.75,19,1,10,4,5,4,69.0,69.0,69.0
10,90.4,19,1,1,4,5,4,69.0,69.0,69.0
10,152.2,19,1,1,4,5,4,69.0,69.0,69.0
10,127.6,19,1,1,4,5,4,69.0,69.0,69.0
10,79.56,19,1,1,4,5,4,69.0,69.0,69.0
1,334.8,19,7,8,1,0,4,69.0,240.0,69.0
10,337.8,19,7,8,0,0,0,69.0,240.0,69.0
9,92.75,19,1,1,4,5,4,69.0,69.0,69.0
10,337.5,19,1,8,4,5,4,69.0,69.0,69.0
1,324.0,19,7,8,0,0,4,69.0,240.0,69.0
10,131.5,19,1,1,4,5,4,69.0,69.0,69.0
10,121.06,19,1,1,4,5,4,69.0,69.0,69.0
10,206.4,19,1,1,4,5,4,69.0,69.0,69.0
10,295.5,19,1,6,0,5,4,69.0,69.0,69.0
10,47.2,19,1,1,4,5,4,69.0,69.0,69.0
10,81.8,19,1,1,4,5,4,69.0,69.0,69.0
10,2730.0,19,10,7,0,0,0,69.0,4.0,69.0
10,292.0,0,1,7,0,5,4,69.0,69.0,69.0
10,342.2,0,1,7,1,5,4,69.0,69.0,69.0
9,50.7,19,1,1,4,5,4,69.0,69.0,69.0
10,476.5,19,1,7,0,5,4,69.0,69.0,69.0
10,372.8,19,1,1,4,5,4,69.0,69.0,69.0
10,376.8,0,1,7,0,5,4,69.0,69.0,69.0
10,60.9,19,1,1,4,5,4,69.0,69.0,69.0
7,93.1,19,1,1,4,5,4,69.0,69.0,69.0
10,368.2,19,1,8,0,5,4,69.0,69.0,69.0
10,304.5,19,1,6,0,5,4,69.0,69.0,69.0
10,2148.0,19,10,7,0,0,0,69.0,240.0,69.0
10,2332.0,19,10,7,0,0,0,69.0,2.0,69.0
1,400.0,19,8,8,0,0,4,69.0,120.0,69.0
9,114.6,19,1,1,4,5,4,69.0,69.0,69.0
10,103.75,19,1,1,4,5,4,69.0,69.0,69.0
10,117.7,19,1,1,4,5,4,69.0,69.0,69.0
10,318.5,19,1,1,4,5,4,69.0,69.0,69.0
10,53.28,19,1,1,4,5,4,69.0,69.0,69.0
1,329.0,2,8,10,1,0,0,512.0,512.0,16.0
6,250.0,2,7,10,1,0,0,512.0,512.0,16.0
10,195.8,19,1,8,4,5,4,69.0,69.0,69.0
1,89.0,0,10,8,4,0,0,69.0,128.0,8.0
1,281.8,19,7,8,0,0,4,69.0,240.0,69.0
10,80.0,3,10,10,0,0,1,64.0,69.0,4.0
1,695.0,2,1,3,4,0,0,69.0,256.0,16.0
1,350.0,0,8,8,4,0,3,500.0,69.0,8.0
1,374.5,19,1,8,0,0,4,69.0,240.0,69.0
10,380.5,19,1,10,0,5,4,69.0,69.0,69.0
1,125.0,2,1,8,4,0,0,69.0,128.0,2.0
10,260.0,19,5,8,0,0,4,128.0,69.0,69.0
10,11.88,19,1,1,4,5,4,69.0,69.0,69.0
3,24.98,2,1,10,0,0,0,240.0,240.0,8.0
2,119.0,0,3,8,0,0,0,256.0,256.0,8.0
4,49.0,0,4,6,0,1,0,16.0,16.0,4.0
10,539.0,3,1,8,1,0,0,512.0,512.0,16.0
2,288.2,1,12,10,0,0,0,256.0,256.0,4.0
10,225.0,19,1,8,4,0,0,8.0,128.0,8.0
4,120.0,5,8,9,4,1,4,69.0,69.0,69.0
2,45.0,0,24,10,4,3,4,69.0,69.0,16.0
8,86.0,19,1,8,4,1,1,32.0,69.0,4.0
8,28.5,19,1,9,4,5,4,69.0,69.0,69.0
4,89.94,19,1,8,4,5,2,500.0,69.0,6.0
1,1250.0,0,1,5,0,0,0,256.0,256.0,8.0
1,313.5,19,8,8,0,0,4,69.0,240.0,69.0
2,396.0,19,9,8,4,0,4,69.0,480.0,69.0
1,294.8,19,1,8,0,0,4,69.0,240.0,69.0
2,333.5,19,9,8,0,0,4,69.0,240.0,69.0
1,314.2,0,7,8,0,0,4,69.0,120.0,69.0
3,569.0,2,9,10,4,0,2,1.0,69.0,4.0
1,820.0,0,8,4,1,0,0,69.0,1.0,16.0
3,45.0,2,1,9,4,0,0,2.0,32.0,2.0
1,307.0,0,6,5,0,0,0,69.0,512.0,16.0
1,200.0,2,1,8,4,0,2,500.0,69.0,8.0
10,364.2,0,1,7,0,5,4,69.0,69.0,69.0
3,834.5,1,14,8,1,0,2,2.0,1.0,32.0
3,450.0,2,2,8,0,0,0,512.0,512.0,32.0
10,193.1,19,1,8,0,5,4,69.0,69.0,69.0
1,490.8,19,10,8,0,0,4,69.0,240.0,69.0
10,205.6,19,1,8,4,5,4,69.0,69.0,69.0
2,171.5,0,1,8,4,0,0,69.0,256.0,8.0
2,799.0,0,2,2,0,0,0,69.0,256.0,8.0
1,289.2,19,2,8,4,0,3,24.0,256.0,24.0
4,400.0,0,16,10,0,0,0,256.0,256.0,8.0
10,316.2,2,16,8,4,0,0,512.0,512.0,8.0
3,300.0,2,1,10,4,0,4,500.0,69.0,4.0
3,230.0,19,3,8,4,5,4,69.0,69.0,69.0
1,500.0,0,1,8,4,0,0,1.0,1.0,16.0
1,60.0,0,3,9,4,5,4,69.0,69.0,8.0
3,593.0,1,10,9,1,0,0,69.0,512.0,16.0
10,70.0,0,5,8,4,0,2,500.0,128.0,8.0
1,169.0,19,2,8,0,0,4,512.0,512.0,69.0
1,49.0,0,1,10,0,1,1,69.0,69.0,4.0
1,383.0,19,7,8,0,0,4,69.0,480.0,69.0
1,249.0,0,6,5,0,0,0,69.0,256.0,8.0
2,280.0,1,6,8,0,0,0,256.0,256.0,8.0
1,130.0,19,11,8,4,0,0,69.0,256.0,8.0
3,389.0,2,6,8,0,0,0,512.0,512.0,16.0
2,490.0,1,6,1,0,0,0,69.0,512.0,8.0
1,40.0,0,4,10,4,1,0,16.0,16.0,4.0
10,12.5,19,1,1,4,5,4,69.0,69.0,69.0
3,96.94,19,1,8,4,5,4,69.0,128.0,4.0
2,325.8,0,9,8,0,0,4,69.0,120.0,69.0
10,193.1,19,1,8,4,5,4,69.0,69.0,69.0
1,465.0,0,5,8,0,0,0,69.0,480.0,69.0
10,174.0,19,1,8,4,5,4,69.0,69.0,69.0
2,1135.0,0,1,8,0,0,4,69.0,2.0,69.0
10,279.2,0,1,7,0,5,4,69.0,69.0,69.0
10,28.88,19,1,1,4,5,4,69.0,69.0,69.0
2,45.38,19,1,1,4,5,4,69.0,69.0,69.0
2,62.28,19,1,1,4,5,4,69.0,69.0,69.0
2,394.8,19,9,8,0,0,4,69.0,480.0,69.0
7,112.5,19,1,1,4,5,4,69.0,69.0,69.0
1,472.2,19,7,8,1,0,4,69.0,960.0,69.0
10,128.4,19,1,10,4,5,4,69.0,69.0,69.0
1,410.0,19,11,8,0,0,0,69.0,480.0,69.0
5,96.44,19,1,1,4,5,4,69.0,69.0,69.0
10,235.4,0,1,7,0,5,4,69.0,69.0,69.0
1,421.0,19,11,8,0,0,4,69.0,120.0,69.0
10,2186.0,19,10,7,0,0,0,69.0,480.0,69.0
10,348.0,19,1,7,0,5,4,69.0,69.0,69.0
10,311.2,19,1,1,4,5,4,69.0,69.0,69.0
1,324.0,19,7,8,0,0,4,69.0,120.0,69.0
2,396.0,19,11,8,0,0,4,69.0,240.0,69.0
5,134.5,19,1,1,4,5,4,69.0,69.0,69.0
9,54.94,19,1,1,4,5,4,69.0,69.0,69.0
10,11.96,19,1,8,4,5,4,69.0,69.0,69.0
1,303.0,19,8,8,0,0,4,69.0,120.0,69.0
10,55.0,1,1,9,4,5,3,69.0,69.0,4.0
2,400.0,0,1,5,4,0,0,69.0,69.0,69.0
5,25.0,2,6,10,0,1,1,69.0,16.0,2.0
10,549.0,1,1,8,0,4,0,69.0,1.0,16.0
8,490.0,0,2,1,4,0,3,69.0,512.0,8.0
1,303.0,19,7,8,0,0,4,69.0,240.0,69.0
1,85.0,19,6,8,1,0,0,69.0,128.0,8.0
4,50.0,2,1,8,0,1,1,32.0,32.0,4.0
1,329.0,2,8,4,0,0,0,69.0,256.0,8.0
3,205.0,19,1,8,4,5,0,512.0,512.0,16.0
3,360.0,2,1,10,4,0,0,256.0,256.0,8.0
10,627.5,19,1,1,0,5,4,69.0,69.0,69.0
1,656.5,19,11,8,0,0,4,69.0,960.0,69.0
5,33.0,0,6,8,0,1,0,16.0,16.0,4.0
3,184.2,2,1,8,4,0,2,500.0,500.0,4.0
5,100.0,19,1,8,4,5,2,6.0,69.0,6.0
8,1617.0,0,1,1,0,0,4,69.0,69.0,69.0
4,35.0,5,1,10,4,1,4,16.0,69.0,2.0
3,110.0,19,1,9,4,5,4,69.0,69.0,69.0
1,140.0,3,1,8,1,0,2,20.0,69.0,512.0
6,899.0,2,11,8,4,0,0,16.0,256.0,16.0
1,115.0,0,6,8,0,1,0,32.0,32.0,8.0
10,423.5,19,7,8,0,0,0,69.0,120.0,69.0
1,442.8,19,8,8,0,0,4,69.0,240.0,69.0
2,88.0,0,12,9,2,5,3,69.0,69.0,8.0
1,165.0,0,4,8,0,0,0,69.0,128.0,8.0
2,219.0,19,13,8,4,0,0,69.0,256.0,8.0
10,152.2,19,1,7,4,5,4,69.0,69.0,69.0
1,100.0,1,2,8,0,0,2,250.0,250.0,2.0
1,296.8,2,13,8,4,0,0,8.0,512.0,8.0
1,759.0,1,8,10,0,0,0,512.0,512.0,16.0
10,409.2,19,1,8,0,5,4,69.0,69.0,69.0
10,299.0,1,2,1,4,0,0,24.0,1024.0,24.0
3,700.0,0,10,2,0,0,0,16.0,1.0,16.0
4,50.0,2,1,8,0,1,1,32.0,32.0,4.0
10,264.0,0,6,8,0,0,3,69.0,256.0,16.0
1,199.0,19,1,8,4,0,0,69.0,256.0,16.0
1,249.0,19,1,8,4,0,3,69.0,512.0,16.0
1,239.0,19,1,8,4,0,3,69.0,512.0,16.0
4,250.0,1,12,10,4,0,2,1.0,1.0,8.0
1,329.0,19,1,8,4,0,3,69.0,256.0,16.0
2,60.0,0,10,9,0,5,3,69.0,69.0,12.0
10,120.2,19,1,9,4,5,4,69.0,69.0,69.0
3,200.0,2,9,8,0,0,0,512.0,512.0,16.0
3,313.0,19,1,9,4,5,0,69.0,69.0,69.0
10,16.02,19,1,8,4,5,4,69.0,69.0,69.0
2,175.0,1,7,10,4,1,0,128.0,128.0,4.0
10,284.0,0,8,8,2,0,3,69.0,256.0,16.0
3,444.0,2,8,2,2,0,0,69.0,512.0,16.0
10,434.0,19,1,5,4,5,4,69.0,69.0,69.0
4,55.0,2,6,8,0,1,1,69.0,32.0,4.0
8,439.0,3,13,10,4,0,0,256.0,256.0,8.0
2,149.0,0,10,8,0,0,0,500.0,500.0,8.0
2,160.0,19,3,8,4,0,0,256.0,256.0,8.0
3,365.0,2,8,5,0,0,0,69.0,1.0,32.0
3,106.94,19,1,8,4,0,2,500.0,69.0,4.0
8,529.0,0,4,2,0,0,0,512.0,512.0,8.0
1,239.0,2,8,10,1,0,0,512.0,512.0,16.0
5,203.8,2,9,10,0,0,0,256.0,256.0,4.0
3,240.0,2,8,8,2,0,0,512.0,512.0,32.0
6,380.0,0,4,10,4,0,0,69.0,128.0,8.0
6,188.5,19,1,8,4,5,4,256.0,256.0,8.0
1,44.0,0,1,8,4,1,0,16.0,16.0,4.0
1,288.0,19,4,8,0,0,0,69.0,512.0,69.0
4,65.0,3,8,5,4,1,1,32.0,32.0,4.0
1,825.0,0,16,8,2,0,0,69.0,1.0,16.0
1,800.0,2,12,8,2,0,0,69.0,1.0,16.0
4,41.0,1,1,10,0,1,1,69.0,69.0,4.0
6,150.0,1,1,8,0,0,0,69.0,128.0,8.0
1,130.0,0,15,10,0,0,0,256.0,256.0,8.0
2,350.0,0,1,6,0,0,0,256.0,256.0,16.0
1,159.0,0,13,8,4,0,0,8.0,256.0,8.0
2,65.0,0,3,8,4,0,0,69.0,115.0,4.0
4,66.0,19,1,8,4,0,4,69.0,69.0,69.0
3,155.0,0,1,1,0,0,0,128.0,128.0,4.0
2,90.0,0,9,8,0,1,1,4.0,32.0,4.0
1,90.0,19,1,8,4,0,0,128.0,128.0,8.0
6,180.0,2,9,8,0,0,0,69.0,256.0,8.0
3,200.0,4,14,6,0,0,0,256.0,256.0,16.0
2,95.0,0,8,8,4,5,0,69.0,256.0,8.0
2,220.0,0,5,8,0,0,0,512.0,512.0,16.0
2,114.94,0,8,8,4,5,4,69.0,69.0,8.0
1,82.0,19,3,8,0,0,0,69.0,256.0,8.0
2,338.8,6,6,1,0,0,0,69.0,256.0,8.0
10,205.8,19,1,1,4,5,4,69.0,69.0,69.0
10,324.5,19,1,8,1,5,4,69.0,69.0,69.0
10,88.75,19,1,1,4,5,4,69.0,69.0,69.0
10,203.5,0,1,8,4,5,4,69.0,69.0,69.0
10,38.06,19,1,9,4,5,4,69.0,69.0,69.0
10,337.5,19,1,8,0,5,4,69.0,69.0,69.0
7,112.3,19,1,1,4,5,4,69.0,69.0,69.0
1,410.5,19,11,8,0,0,0,69.0,480.0,69.0
1,331.0,19,1,8,0,0,4,69.0,240.0,69.0
1,348.0,19,4,8,0,0,4,69.0,480.0,69.0
10,107.2,0,1,10,4,5,4,69.0,69.0,69.0
10,347.2,19,1,4,0,5,4,69.0,69.0,69.0
10,92.3,19,1,1,4,5,4,69.0,69.0,69.0
9,91.75,19,1,1,4,5,4,69.0,69.0,69.0
10,28.52,19,1,1,4,5,4,69.0,69.0,69.0
10,8.7,19,1,8,4,5,4,69.0,69.0,69.0
1,467.5,19,8,8,0,0,4,69.0,960.0,69.0
1,281.8,19,4,8,0,0,4,69.0,69.0,69.0
10,109.0,19,1,1,4,5,4,69.0,69.0,69.0
10,102.9,19,1,10,4,5,4,69.0,69.0,69.0
10,58.75,19,1,10,4,5,4,69.0,69.0,69.0
10,178.9,19,1,7,0,5,4,69.0,69.0,69.0
9,92.06,19,1,10,4,5,4,69.0,69.0,69.0
1,323.8,19,7,8,0,0,4,69.0,240.0,69.0
10,423.5,19,7,8,0,0,0,69.0,120.0,69.0
10,85.94,19,1,1,4,5,4,69.0,69.0,69.0
5,69.94,19,1,1,4,5,4,69.0,69.0,69.0
10,7.61,19,1,8,4,5,4,69.0,69.0,69.0
10,21.94,19,1,9,4,5,4,69.0,69.0,69.0
10,304.5,0,1,7,0,5,4,69.0,69.0,69.0
10,330.2,19,1,8,0,5,4,69.0,69.0,69.0
1,334.8,19,7,8,1,0,4,69.0,240.0,69.0
2,68.0,19,1,1,4,5,4,69.0,69.0,69.0
2,330.0,19,1,8,4,5,0,69.0,512.0,16.0
3,300.0,2,3,8,4,5,4,69.0,69.0,69.0
10,107.7,19,1,8,4,5,4,69.0,69.0,69.0
1,375.0,19,1,8,4,0,0,69.0,69.0,32.0
1,175.0,0,12,8,0,0,0,256.0,256.0,16.0
10,1500.0,0,1,1,4,0,4,69.0,256.0,8.0
10,198.0,3,5,8,4,0,0,69.0,128.0,4.0
1,160.0,1,1,8,4,0,2,64.0,64.0,69.0
1,599.0,0,9,10,0,0,0,256.0,256.0,16.0
1,135.0,19,1,8,4,0,0,256.0,69.0,69.0
2,40.0,0,1,9,4,5,0,4.0,69.0,4.0
3,800.0,2,5,10,0,0,0,69.0,512.0,16.0
3,230.0,19,3,8,4,5,4,69.0,69.0,69.0
1,60.0,0,6,8,4,0,2,500.0,69.0,8.0
1,119.0,0,3,8,4,0,0,69.0,256.0,8.0
10,400.8,19,7,8,0,0,0,69.0,240.0,69.0
1,260.0,19,11,6,0,0,0,69.0,512.0,16.0
8,70.1,19,1,10,4,5,4,69.0,69.0,69.0
8,219.0,2,15,8,4,1,0,69.0,16.0,4.0
2,149.0,1,7,10,2,0,1,64.0,64.0,4.0
2,129.0,0,10,8,0,0,0,69.0,180.0,4.0
10,275.2,19,1,8,0,5,4,69.0,69.0,69.0
1,320.8,19,7,8,0,0,4,69.0,120.0,69.0
1,406.2,19,11,8,0,0,0,69.0,480.0,69.0
1,462.8,19,8,8,0,0,4,69.0,960.0,69.0
2,446.2,19,9,8,0,0,4,69.0,960.0,69.0
5,66.44,19,1,1,4,5,4,69.0,69.0,69.0
10,82.44,19,1,10,4,5,4,69.0,69.0,69.0
10,154.5,19,1,8,4,5,4,69.0,69.0,69.0
10,326.2,19,1,8,1,5,4,69.0,69.0,69.0
2,726.5,19,4,1,0,0,0,69.0,256.0,69.0
10,336.8,19,1,8,4,5,4,69.0,69.0,69.0
10,2722.0,19,10,7,0,0,0,69.0,4.0,69.0
10,6.51,19,1,8,4,5,4,69.0,69.0,69.0
10,85.2,19,1,10,4,5,4,69.0,69.0,69.0
10,117.4,19,1,1,4,5,4,69.0,69.0,69.0
10,21.6,19,1,9,4,5,4,69.0,69.0,69.0
10,316.5,19,1,1,4,0,0,256.0,256.0,8.0
10,130.2,19,1,1,4,5,4,69.0,69.0,69.0
4,32.4,19,1,9,4,5,4,69.0,69.0,69.0
10,58.5,19,1,10,4,5,4,69.0,69.0,69.0
10,85.7,19,1,1,4,5,4,69.0,69.0,69.0
10,419.2,19,1,4,0,5,4,69.0,69.0,69.0
10,359.8,19,7,8,0,0,0,69.0,256.0,69.0
9,92.56,19,1,1,4,5,4,69.0,69.0,69.0
10,130.4,19,1,1,4,5,4,69.0,69.0,69.0
7,90.6,19,1,1,4,5,4,69.0,69.0,69.0
3,37.8,19,1,9,4,5,4,69.0,69.0,69.0
10,411.5,0,1,7,1,5,4,69.0,69.0,69.0
1,320.8,19,7,8,0,0,4,69.0,240.0,69.0
10,294.8,19,1,6,0,5,4,69.0,69.0,69.0
3,120.0,2,6,8,0,1,1,69.0,4.0,4.0
3,145.0,19,2,10,0,1,1,69.0,64.0,8.0
1,425.0,7,13,10,0,0,0,1.0,1.0,40.0
3,290.0,1,6,5,0,0,2,500.0,69.0,8.0
3,573.0,2,6,10,0,0,0,69.0,256.0,12.0
8,29.98,19,1,9,4,5,4,69.0,69.0,69.0
6,485.0,2,1,8,0,0,0,69.0,512.0,16.0
10,287.5,19,1,6,4,5,4,69.0,69.0,69.0
10,99.0,4,4,8,1,0,2,120.0,120.0,4.0
10,341.2,0,1,7,1,5,4,69.0,69.0,69.0
1,410.0,19,12,8,0,0,0,69.0,69.0,69.0
10,1409.0,19,1,10,4,5,4,69.0,69.0,69.0
9,59.84,19,1,1,4,5,4,69.0,69.0,69.0
1,775.0,4,12,2,4,0,0,69.0,1.0,16.0
8,70.0,19,1,9,4,5,4,69.0,69.0,69.0
1,400.0,0,8,8,1,0,0,512.0,512.0,32.0
2,170.9,19,6,10,0,1,1,32.0,69.0,4.0
1,167.8,2,11,8,0,0,0,69.0,128.0,8.0
1,980.0,2,6,3,4,0,0,256.0,256.0,16.0
3,190.0,19,1,8,4,5,4,69.0,69.0,69.0
10,344.5,0,1,7,4,5,4,69.0,69.0,69.0
10,69.6,19,10,8,0,2,1,69.0,32.0,2.0
10,789.0,0,10,8,4,0,0,69.0,69.0,8.0
2,368.0,0,6,8,0,0,0,69.0,512.0,16.0
4,439.0,2,1,1,0,5,0,512.0,512.0,8.0
3,195.0,5,2,10,0,0,1,64.0,64.0,4.0
10,367.2,19,1,8,0,5,4,69.0,69.0,69.0
3,49.0,19,1,8,4,0,4,320.0,69.0,8.0
1,300.0,2,1,8,0,0,0,512.0,512.0,16.0
10,94.94,19,9,8,0,0,2,500.0,69.0,4.0
1,360.0,19,1,8,0,0,4,69.0,120.0,69.0
10,9.76,19,1,8,4,5,4,69.0,69.0,69.0
1,396.2,19,8,8,0,0,4,69.0,120.0,69.0
2,61.62,19,1,1,4,5,4,69.0,69.0,69.0
10,41.7,19,1,1,4,5,4,69.0,69.0,69.0
10,419.2,19,1,8,4,5,4,69.0,69.0,69.0
10,2144.0,19,10,7,0,0,0,69.0,240.0,69.0
1,372.8,19,1,8,0,0,4,69.0,480.0,69.0
10,632.5,0,1,7,0,5,4,69.0,69.0,69.0
2,522.5,0,2,8,0,0,4,69.0,120.0,69.0
2,573.0,0,9,8,0,0,0,69.0,480.0,69.0
1,299.8,19,4,8,0,0,4,69.0,240.0,69.0
10,58.6,19,1,1,4,5,4,69.0,69.0,69.0
9,92.2,19,1,1,4,5,4,69.0,69.0,69.0
10,678.5,0,1,7,0,5,4,69.0,69.0,69.0
10,139.9,19,1,1,4,5,4,69.0,69.0,69.0
10,111.44,19,1,1,4,5,4,69.0,69.0,69.0
9,127.9,19,1,1,4,5,4,69.0,69.0,69.0
5,135.0,19,1,1,4,5,4,69.0,69.0,69.0
10,303.8,19,1,10,4,5,4,69.0,69.0,69.0
10,571.5,0,1,10,4,5,4,69.0,69.0,69.0
1,485.8,19,10,8,0,0,4,69.0,240.0,69.0
1,406.2,19,11,8,0,0,0,69.0,480.0,69.0
2,452.5,19,11,8,0,0,0,69.0,240.0,69.0
10,747.5,19,1,2,4,5,4,69.0,69.0,69.0
10,51.0,19,1,1,4,5,4,69.0,69.0,69.0
2,422.0,19,11,8,0,0,0,69.0,240.0,69.0
1,270.0,19,4,7,0,0,0,69.0,120.0,69.0
10,41.6,19,1,1,4,5,4,69.0,69.0,69.0
10,201.4,19,1,1,4,5,4,69.0,69.0,69.0
7,95.56,19,1,1,4,5,4,69.0,69.0,69.0
10,47.38,19,1,1,4,5,4,69.0,69.0,69.0
1,489.5,19,1,8,4,5,4,69.0,69.0,69.0
8,94.5,19,1,1,4,5,4,69.0,69.0,69.0
7,99.7,19,1,1,4,5,4,69.0,69.0,69.0
10,408.2,19,1,8,0,5,4,69.0,69.0,69.0
10,21.98,19,1,9,4,5,4,69.0,69.0,69.0
4,66.8,19,1,1,4,5,4,69.0,69.0,69.0
10,266.8,19,1,1,4,5,4,69.0,69.0,69.0
7,124.6,19,1,1,4,5,4,69.0,69.0,69.0
10,31.33,19,1,1,4,5,4,69.0,69.0,69.0
10,58.6,19,1,10,4,5,4,69.0,69.0,69.0
10,380.5,19,9,8,0,0,0,69.0,120.0,69.0
1,331.2,19,8,8,0,0,4,69.0,240.0,69.0
10,5.42,19,1,8,4,5,4,69.0,69.0,69.0
9,71.6,19,1,1,4,5,4,69.0,69.0,69.0
1,331.2,19,8,8,0,0,4,69.0,240.0,69.0
2,326.5,19,1,8,4,0,4,69.0,120.0,69.0
10,41.6,19,1,8,4,5,4,69.0,69.0,69.0
10,110.5,19,1,1,4,5,4,69.0,69.0,69.0
4,46.12,19,1,1,4,5,4,69.0,69.0,69.0
2,339.5,19,11,8,0,0,4,69.0,240.0,69.0
10,38.56,19,1,10,4,5,4,69.0,69.0,69.0
9,81.4,19,1,1,4,5,4,69.0,69.0,69.0
1,316.2,19,7,8,1,0,4,69.0,240.0,69.0
10,370.0,19,1,8,0,5,4,69.0,69.0,69.0
4,91.1,19,1,1,4,5,4,69.0,69.0,69.0
10,5.42,19,1,8,4,5,4,69.0,69.0,69.0
10,19.19,19,1,8,4,5,4,69.0,69.0,69.0
10,78.8,19,1,1,4,5,4,69.0,69.0,69.0
10,31.45,19,1,8,4,5,4,69.0,69.0,69.0
10,764.5,0,1,10,4,5,4,69.0,69.0,69.0
1,348.2,19,4,8,0,0,4,69.0,480.0,69.0
10,404.0,19,7,8,0,0,0,69.0,240.0,69.0
10,101.5,19,1,1,4,5,4,69.0,69.0,69.0
10,90.8,19,1,1,4,5,4,69.0,69.0,69.0
10,289.0,19,1,7,0,5,4,69.0,69.0,69.0
10,328.8,0,1,7,1,5,4,69.0,69.0,69.0
1,320.8,19,8,8,0,0,4,69.0,120.0,69.0
8,83.1,19,1,1,4,5,4,69.0,69.0,69.0
10,15.94,19,1,8,4,5,4,69.0,69.0,69.0
10,8.68,19,1,8,4,5,4,69.0,69.0,69.0
10,217.0,19,1,8,4,5,4,69.0,69.0,69.0
7,78.25,19,1,1,4,5,4,69.0,69.0,69.0
4,95.1,19,1,10,4,5,4,69.0,69.0,69.0
7,91.56,19,1,1,4,5,4,69.0,69.0,69.0
10,125.0,19,1,8,4,5,4,69.0,69.0,69.0
10,228.5,0,1,7,0,5,4,69.0,69.0,69.0
3,45.0,1,3,8,0,1,0,16.0,16.0,4.0
10,23.88,19,1,8,4,5,4,69.0,69.0,69.0
10,150.0,19,1,10,4,5,2,69.0,69.0,6.0
10,636.0,19,1,1,0,5,4,69.0,69.0,69.0
10,285.0,0,1,8,4,5,4,69.0,69.0,69.0
10,149.0,2,5,1,0,0,2,128.0,128.0,4.0
1,300.0,0,8,8,0,0,0,69.0,256.0,12.0
1,470.0,19,11,8,0,0,4,69.0,240.0,69.0
1,695.0,0,6,6,1,0,0,69.0,512.0,16.0
10,94.94,19,9,8,0,0,2,500.0,69.0,4.0
10,10.51,19,1,8,4,5,4,69.0,69.0,69.0
8,70.0,3,6,8,4,0,1,62.0,64.0,4.0
10,36.88,19,1,10,4,5,4,69.0,69.0,69.0
10,550.0,4,12,10,4,0,0,500.0,500.0,4.0
5,99.5,2,6,10,0,1,1,32.0,32.0,4.0
10,2374.0,8,1,8,4,5,4,69.0,69.0,69.0
4,40.0,5,3,9,4,1,0,16.0,16.0,2.0
2,318.0,19,9,8,4,0,4,69.0,240.0,69.0
2,695.0,0,1,8,1,0,0,512.0,512.0,32.0
3,120.0,2,8,8,0,0,0,240.0,240.0,8.0
10,650.0,2,1,8,0,0,0,69.0,1.0,16.0
1,37.0,0,1,9,4,5,2,250.0,69.0,2.0
10,354.2,19,1,8,0,5,4,69.0,69.0,69.0
10,9.43,19,1,8,2,5,4,69.0,69.0,69.0
1,630.0,2,6,6,0,0,0,69.0,256.0,32.0
